70000
60000
70000
70000
75000
62000
70000
65000
65000
85000
70000
60000
65000
80000
65000
70000
70000
70000
80000
56000
89000
72k
70000
70000
64000
64000
70000
70000
70000
60000
60000
50000
65000
67000
60000
65000
70000
70000
1000000000
60000
85000
76000
60000
75000
67820
67820
50000
65000
72000
50000
60000
70000
70
70000
62000
75000
70000
60000
71000
60000
70000
68000
62000
70000
70000
70000
65000
60000
70000
80000
80000
75000
60000
68000
80000
65000
68000
65000
90000
65000
50000
75000
70000
80000
70000
70000
70000
80000
73000
58000
78000
78000
78000
78000
79000
85000
75000
70000
60000
70000
60000
70000
70000
65000
71000
65000
65000
90000
60000
70000
70000
75000
